first_key,version,region,season,vertical,click-through-event,first_dropped,impression
adunit-bea-supremegold-mob,e3bbc7038674969a4c1b,Uncategorized,Summer,Business & Finance,1.0,0.0,3.0
adunit-bea-supremegold-mob,e3bbc7038674969a4c1b,Uncategorized,Summer,Uncategorized,3.0,0.0,83.0
adunit-bio-chanel-ink-fusion-mob,884b3dacee4025566f53,Europe,Autumn,Fashion,0.0,4.0,20.0
adunit-bio-chanel-ink-fusion-mpu,4b01fa5c83928ccf5c5a,Europe,Autumn,Fashion,0.0,1650.0,8901.0
adunit-bio-innovation-V4-mob,a9b047dadb43bcd4bc83,Americas,Spring,Uncategorized,0.0,5803.0,18236.0
adunit-bio-innovation-V4-mob,a9b047dadb43bcd4bc83,Americas,Summer,Uncategorized,0.0,0.0,1.0
adunit-bio-innovation-progressive-V4-mob,05293e3bc0a3630cb06b,Americas,Spring,Uncategorized,0.0,6350.0,19112.0
adunit-bio-innovation-progressive-V4-mob,05293e3bc0a3630cb06b,Americas,Summer,Uncategorized,0.0,0.0,3.0
adunit-bio2answers-adidas-ozewego-mob,4f036c66bc441099144b,Uncategorized,Summer,Sports,0.0,0.0,2.0
adunit-bio2answers-adidas-ozewego-mpu,decdf3c2044a974d250a,Uncategorized,Autumn,Sports,0.0,0.0,2.0
adunit-bio2answers-adidas-ozewego-mpu,decdf3c2044a974d250a,Uncategorized,Summer,Sports,0.0,2.0,4.0
adunit-bledina-swipe-to-match-mob,c272a4b80a2262bdb75b,Europe,Summer,Food & Drinks,0.0,2.0,2.0
adunit-bledina-variety-scrub-mob,142d552b3c89fb92a782,Europe,Summer,Food & Drinks,0.0,7.0,7.0
adunit-bmw-responsive-mpu,f0912acaa1ef7bb715ae,Europe,Autumn,Autos,1284.0,47014.0,129016.0
adunit-bmw-responsive-mpu,f0912acaa1ef7bb715ae,Europe,Summer,Autos,53.0,1587.0,4110.0
adunit-bmw-responsive-v4,efb70fa8f9a8562e8ca5,Europe,Autumn,Autos,639.0,18718.0,55228.0
adunit-bmw-responsive-v4,efb70fa8f9a8562e8ca5,Europe,Summer,Autos,41.0,1437.0,4781.0
adunit-bmw-x-crew-135-mob,8c523c241a486c3c9443,Uncategorized,Summer,Autos,3824.0,30727.0,95251.0
adunit-bmw-x-crew-135-mob,8c523c241a486c3c9443,Uncategorized,Summer,Uncategorized,4.0,4.0,38.0
adunit-bmw-x-crew-246-mob,5cd17c6abeff3924bfee,Uncategorized,Summer,Autos,3211.0,25904.0,71837.0
adunit-bmw-x-crew-246-mob,5cd17c6abeff3924bfee,Uncategorized,Summer,Uncategorized,3.0,3.0,30.0
adunit-bose-frames-tap-to-fin-eng-mob,5be2cc34bddf47e9982e,Europe,Summer,Computers & Technology,0.0,1.0,3.0
adunit-bose-frames-tap-to-fin-fr-mob,5a28fed6ceb0c2087085,Europe,Autumn,Computers & Technology,0.0,0.0,1.0
adunit-bose-frames-tap-to-fin-fr-mob,5a28fed6ceb0c2087085,Europe,Summer,Computers & Technology,0.0,2.0,4.0
adunit-build-audi-a1-mob,f9b2fe3553eb3ada0e85,Asia,Summer,Uncategorized,0.0,0.0,4.0
adunit-build-audi-a1-mob,f9b2fe3553eb3ada0e85,Asia,Winter,Uncategorized,269.0,8233.0,83750.0
adunit-build-audi-a1-mpu,fcba8057276f87492a02,Asia,Spring,Uncategorized,0.0,0.0,1.0
adunit-build-audi-a1-mpu,fcba8057276f87492a02,Asia,Summer,Uncategorized,0.0,0.0,3.0
adunit-build-audi-a1-mpu,fcba8057276f87492a02,Asia,Winter,Uncategorized,1878.0,40031.0,129199.0
adunit-build-dior-forever-mob,042a026281984a6b8eba,Europe,Spring,Fashion,1838.0,37562.0,181309.0
adunit-build-dior-forever-mob,042a026281984a6b8eba,Europe,Winter,Fashion,162.0,4953.0,36496.0
adunit-build-dior-forever-mob,0e464adeef2a9d0b8f5f,Europe,Winter,Fashion,24.0,798.0,5483.0
adunit-build-dior-forever-mob,2ddc0132fe64e1cbc001,Europe,Winter,Fashion,21.0,866.0,6213.0
adunit-build-dior-forever-mob,9cc0504cfd736049acd0,Europe,Winter,Fashion,125.0,5975.0,41841.0
adunit-build-dior-forever-mob,c28f438bfb27135cca92,Europe,Winter,Fashion,119.0,4307.0,31797.0
adunit-build-dior-forever-mob,fba866db5b2ae65bec6f,Europe,Winter,Fashion,6.0,2076.0,11731.0
adunit-build-dior-forever-mob,ff7cf57a67ff45521557,Europe,Winter,Fashion,12.0,383.0,3139.0
adunit-calvin-klein-eternity-bio,080b3a3d2a75e0e4d8d2,Asia,Autumn,Uncategorized,0.0,1758.0,16465.0
adunit-calvin-klein-eternity-bio,080b3a3d2a75e0e4d8d2,Asia,Hiver,Uncategorized,0.0,0.0,1.0
adunit-calvin-klein-eternity-bio,080b3a3d2a75e0e4d8d2,Asia,Summer,Uncategorized,0.0,2.0,3.0
adunit-calvin-klein-eternity-bio,080b3a3d2a75e0e4d8d2,Asia,Winter,Uncategorized,0.0,0.0,2.0
adunit-cartier-christmas-campaign-mpu-V1-CN,dd36dc06565c21dd2412,Asia,Autumn,Uncategorized,22.0,179.0,421.0
adunit-cartier-christmas-campaign-mpu-V1-CN,dd36dc06565c21dd2412,Asia,Hiver,Uncategorized,12.0,159.0,443.0
adunit-cartier-christmas-campaign-mpu-V1-EN,efb546fd37627c9dfd75,Asia,Autumn,Uncategorized,2231.0,54582.0,317034.0
adunit-cartier-christmas-campaign-mpu-V1-EN,efb546fd37627c9dfd75,Asia,Hiver,Uncategorized,1455.0,39939.0,223024.0
adunit-cartier-christmas-campaign-mpu-V1-EN,efb546fd37627c9dfd75,Asia,Summer,Uncategorized,0.0,0.0,2.0
adunit-cartier-christmas-campaign-mpu-V1-EN,efb546fd37627c9dfd75,Asia,Winter,Uncategorized,0.0,0.0,10.0
adunit-cartier-christmas-campaign-mpu-V2-CN,625ebc98fca756bbf6f4,Asia,Autumn,Uncategorized,24.0,148.0,370.0
adunit-cartier-christmas-campaign-mpu-V2-CN,625ebc98fca756bbf6f4,Asia,Hiver,Uncategorized,5.0,48.0,187.0
adunit-cartier-christmas-campaign-mpu-V2-EN,765fb6d4a5b78d8bf5d1,Asia,Autumn,Uncategorized,1067.0,28252.0,195416.0
adunit-cartier-christmas-campaign-mpu-V2-EN,765fb6d4a5b78d8bf5d1,Asia,Hiver,Uncategorized,86.0,2422.0,13952.0
adunit-cartier-christmas-campaign-mpu-V2-EN,765fb6d4a5b78d8bf5d1,Asia,Winter,Uncategorized,0.0,0.0,3.0
adunit-citibank-premier-miles-city-audience-mob,92028fdc5c4e10ede32e,Asia,Autumn,Uncategorized,515.0,3302.0,14795.0
adunit-citibank-premier-miles-city-audience-mob,92028fdc5c4e10ede32e,Asia,Summer,Uncategorized,0.0,0.0,3.0
adunit-citibank-premier-miles-city-audience-mob,d9c1c80e7d14f36a4d70,Asia,Autumn,Uncategorized,117.0,5278.0,45153.0
adunit-citibank-premier-miles-city-audience-mpu,ef220182ebf5f7d08fc3,Asia,Autumn,Uncategorized,2.0,650.0,32044.0
adunit-citibank-premier-miles-travel-audience-mob,28fb5569cdd5dd5a1153,Asia,Autumn,Uncategorized,200.0,8949.0,81851.0
adunit-citibank-premier-miles-travel-audience-mob,ca3d9643d4ad3cc15a1e,Asia,Autumn,Uncategorized,2463.0,17003.0,66915.0
adunit-citibank-premier-miles-travel-audience-mob,ca3d9643d4ad3cc15a1e,Asia,Hiver,Uncategorized,0.0,0.0,2.0
adunit-citibank-premier-miles-travel-audience-mob,ca3d9643d4ad3cc15a1e,Asia,Summer,Uncategorized,0.0,0.0,6.0
adunit-citibank-premier-miles-travel-audience-mob,ca3d9643d4ad3cc15a1e,Asia,Winter,Uncategorized,0.0,0.0,2.0
adunit-citibank-premier-miles-travel-audience-mpu,12996a1a5e871914c112,Asia,Autumn,Uncategorized,3.0,547.0,29124.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Americas,Spring,Uncategorized,276.0,3814.0,38732.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Americas,Summer,Uncategorized,287.0,3816.0,36162.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Uncategorized,Spring,"Beauty, Fitness & Health",12.0,70.0,1408.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Uncategorized,Spring,Uncategorized,2.0,4.0,24.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Uncategorized,Summer,"Beauty, Fitness & Health",39.0,369.0,7588.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Uncategorized,Summer,Energy,1.0,15.0,124.0
adunit-clinica-forticus-brazil-mob,c83181d7b16103810342,Uncategorized,Summer,Uncategorized,0.0,6.0,107.0
adunit-clinique-travelhappy-fr-mob,c1ff6b14a494e3e5c833,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,2.0
adunit-clinique-travelhappy-fr-mob,ed49ade6aa0fec95fc78,Europe,Autumn,"Beauty, Fitness & Health",0.0,0.0,2.0
adunit-converse-twisted-chucks-physics-mob,507af204e45d432adb37,Europe,Spring,Fashion,0.0,0.0,14.0
adunit-converse-twisted-chucks-physics-mob,507af204e45d432adb37,Europe,Summer,Fashion,0.0,0.0,8.0
adunit-converse-twisted-chucks-physics-mob,507af204e45d432adb37,Europe,Winter,Fashion,1068.0,37217.0,187249.0
adunit-converse-twisted-chucks-physics-mob,721037ee922f4b58f976,Europe,Winter,Fashion,4.0,2528.0,12239.0
adunit-covid-1-bio,10e7ec4b82c3981c8e6f,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,315.0,2074.0
adunit-covid-1-bio,10e7ec4b82c3981c8e6f,Uncategorized,Spring,Uncategorized,0.0,7.0,51.0
adunit-covid-1-bio,10e7ec4b82c3981c8e6f,Uncategorized,Summer,"News, People, Society & Online Communities",0.0,1.0,2.0
adunit-covid-1-bio,10e7ec4b82c3981c8e6f,Uncategorized,Summer,Uncategorized,0.0,0.0,66.0
adunit-covid-1-bio,a4661bb62165eea3c497,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,175.0,1083.0
adunit-covid-1-bio,a4661bb62165eea3c497,Uncategorized,Spring,Uncategorized,0.0,5.0,15.0
adunit-covid-2-bio,9f4a52c40b3050388918,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,576.0,3685.0
adunit-covid-2-bio,9f4a52c40b3050388918,Uncategorized,Spring,Uncategorized,0.0,3.0,45.0
adunit-covid-2-bio,9f4a52c40b3050388918,Uncategorized,Summer,"News, People, Society & Online Communities",0.0,0.0,2.0
adunit-covid-2-bio,9f4a52c40b3050388918,Uncategorized,Summer,Uncategorized,0.0,0.0,66.0
adunit-covid-3-bio,91e8d461ae67b3b25377,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,468.0,2677.0
adunit-covid-3-bio,91e8d461ae67b3b25377,Uncategorized,Spring,Uncategorized,0.0,8.0,47.0
adunit-covid-3-bio,91e8d461ae67b3b25377,Uncategorized,Summer,"News, People, Society & Online Communities",0.0,0.0,6.0
adunit-covid-3-bio,91e8d461ae67b3b25377,Uncategorized,Summer,Uncategorized,0.0,0.0,67.0
adunit-covid-4-bio,7f6f2a73d954c2967eec,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,607.0,3725.0
adunit-covid-4-bio,7f6f2a73d954c2967eec,Uncategorized,Spring,Uncategorized,0.0,3.0,46.0
adunit-covid-4-bio,7f6f2a73d954c2967eec,Uncategorized,Summer,"News, People, Society & Online Communities",0.0,0.0,2.0
adunit-covid-4-bio,7f6f2a73d954c2967eec,Uncategorized,Summer,Uncategorized,0.0,0.0,67.0
adunit-covid-5-bio,e4b65d5de82fcc78850f,Uncategorized,Spring,"News, People, Society & Online Communities",0.0,722.0,3427.0
adunit-covid-5-bio,e4b65d5de82fcc78850f,Uncategorized,Spring,Uncategorized,0.0,7.0,50.0
adunit-covid-5-bio,e4b65d5de82fcc78850f,Uncategorized,Summer,"News, People, Society & Online Communities",0.0,0.0,3.0
adunit-covid-5-bio,e4b65d5de82fcc78850f,Uncategorized,Summer,Uncategorized,0.0,0.0,68.0
adunit-creative-5xsingle-question6-bio,6ff08341291f0cd1aa1e,Americas,Spring,Food & Drinks,0.0,0.0,2.0
adunit-creative-5xsingle-question6-bio,6ff08341291f0cd1aa1e,Americas,Winter,Food & Drinks,0.0,7106.0,26895.0
adunit-dahlia-dreams-mob,f1ad2f2c9823ab694ec7,Asia,Winter,Uncategorized,4299.0,48815.0,288448.0
adunit-dbs-sparks-2-bio,fa50bfb21060c2a08daa,Uncategorized,Summer,Business & Finance,0.0,1060.0,13707.0
adunit-dbs-sparks-2-bio,fa50bfb21060c2a08daa,Uncategorized,Summer,Uncategorized,0.0,1.0,15.0
adunit-dbs-sparks-bio,091efec0b13839cf8ab1,Uncategorized,Summer,Business & Finance,0.0,205.0,2098.0
adunit-dbs-sparks-bio,091efec0b13839cf8ab1,Uncategorized,Summer,Uncategorized,0.0,3.0,10.0
adunit-dior-rimowa-mpu-sg,de5aea7a628899a49844,Asia,Summer,Uncategorized,0.0,1.0,7.0
adunit-dior-rimowa-mpu-sg,de5aea7a628899a49844,Asia,Winter,Uncategorized,3880.0,36514.0,303442.0
adunit-dior-rimowa-mpu-th,3559fcc3192fb49c50cb,Asia,Summer,Uncategorized,0.0,5.0,5.0
adunit-dior-rimowa-mpu-th,3559fcc3192fb49c50cb,Asia,Winter,Uncategorized,687.0,8369.0,91357.0
adunit-dior-rimowa-mpu-th,3559fcc3192fb49c50cb,Uncategorized,Spring,Uncategorized,0.0,13.0,39.0
adunit-dior-rimowa-mpu-th,3559fcc3192fb49c50cb,Uncategorized,Winter,Fashion,0.0,15.0,92.0
adunit-dior-rimowa-mpu-th,3559fcc3192fb49c50cb,Uncategorized,Winter,Uncategorized,1.0,34.0,52.0
adunit-dior-rimowa-mpu-v2,d0763c439a0ce5f31dae,Asia,Autumn,Uncategorized,630.0,8114.0,125280.0
adunit-dior-rimowa-mpu-v2,d0763c439a0ce5f31dae,Asia,Hiver,Uncategorized,745.0,11624.0,149574.0
adunit-dior-rimowa-mpu-v2,d0763c439a0ce5f31dae,Asia,Summer,Uncategorized,0.0,1.0,1.0
adunit-dior-rimowa-mpu-v2,d0763c439a0ce5f31dae,Asia,Winter,Uncategorized,0.0,0.0,8.0
adunit-dior-rimowa-mpu-v3,cb27559da22026e320c9,Asia,Summer,Uncategorized,0.0,0.0,9.0
adunit-dior-rimowa-mpu-v3,cb27559da22026e320c9,Asia,Winter,Uncategorized,7046.0,71983.0,713307.0
adunit-dior-rouge-ultra-care,0c5dae132d02c66fbccf,Europe,Autumn,Fashion,8.0,78.0,6304.0
adunit-dior-rouge-ultra-care,36ead48cf87264e20d24,Europe,Autumn,Fashion,15.0,157.0,4302.0
adunit-dior-rouge-ultra-care,ae4f24497f29a7258fe1,Europe,Autumn,Fashion,2700.0,60983.0,286348.0
adunit-ecb-vitality-2019-game-mob-v3,ff0372b0942435e6d03e,Europe,Summer,Sports,0.0,0.0,2.0
adunit-engagementplus-ihop-fs,1f0d5381b315ec67abe2,Uncategorized,Summer,Uncategorized,30.0,77.0,185.0
adunit-engagementplus-ihop-mpu,d6484cbe728bc201b129,Uncategorized,Summer,Uncategorized,21.0,56.0,139.0
adunit-engagementplus-ihop-temp-ver2-fs,267dda0822fdebd9ad85,Uncategorized,Summer,Uncategorized,29.0,0.0,67.0
adunit-engagementplus-ihop-temp-ver2-mpu,f45380370ae01dd0e208,Uncategorized,Summer,Uncategorized,18.0,0.0,51.0
adunit-estee-lauder-double-wear-19-eng-amsterdam,be30adc8b9bbffe60b0e,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,3.0
adunit-estee-lauder-double-wear-19-eng-dubai,7ecf2d8d06115bd1ab29,Asia,Summer,"Beauty, Fitness & Health",0.0,0.0,5.0
adunit-estee-lauder-double-wear-19-eng-gatwick,93219e65c5ab599ad95a,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,3.0
adunit-estee-lauder-double-wear-19-eng-luton,43935dce3f313cbc0e7c,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,1.0
adunit-estee-lauder-double-wear-19-eng-manchester,02bd475c77a7deb2e00b,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,4.0
adunit-estee-lauder-double-wear-19-eng-stansted,4ae1629a94290c5c4425,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,4.0
adunit-estee-lauder-double-wear-19-eng,32244e8fa83653360232,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,7.0
adunit-estee-lauder-double-wear-19-fr,4819fbd275ea888d3185,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,2.0
adunit-estee-lauder-double-wear-19-spanish,9c20a67108ada16afc8c,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,8.0
adunit-estee-lauder-xmas2019-mob,09b9daad08a3909a55f3,Europe,Hiver,"Beauty, Fitness & Health",460.0,3418.0,42103.0
adunit-estee-lauder-xmas2019-mob,09b9daad08a3909a55f3,Europe,Summer,"Beauty, Fitness & Health",0.0,0.0,3.0
adunit-estee-lauder-xmas2019-mob,09b9daad08a3909a55f3,Europe,Winter,"Beauty, Fitness & Health",0.0,0.0,7.0
adunit-exxon-corporate2019-belgium-dutch-mob,2795b32e4f21632d6883,Europe,Autumn,Energy,25310.0,193308.0,790853.0
adunit-exxon-corporate2019-belgium-dutch-mob,2795b32e4f21632d6883,Europe,Hiver,Energy,0.0,0.0,1.0
adunit-exxon-corporate2019-belgium-dutch-mob,2795b32e4f21632d6883,Europe,Summer,Energy,937.0,7305.0,23623.0
adunit-exxon-corporate2019-belgium-eng-mob,3f23b10112f82ee49dc4,Europe,Autumn,Energy,7520.0,54634.0,240087.0
adunit-exxon-corporate2019-belgium-eng-mob,3f23b10112f82ee49dc4,Europe,Hiver,Energy,0.0,0.0,1.0
adunit-exxon-corporate2019-belgium-eng-mob,3f23b10112f82ee49dc4,Europe,Summer,Energy,235.0,1704.0,8928.0
adunit-exxon-corporate2019-belgium-fr-mob,c602ba7ea2a703228b23,Europe,Autumn,Energy,14686.0,133788.0,720867.0
adunit-exxon-corporate2019-belgium-fr-mob,c602ba7ea2a703228b23,Europe,Hiver,Energy,0.0,0.0,2.0
adunit-exxon-corporate2019-belgium-fr-mob,c602ba7ea2a703228b23,Europe,Summer,Energy,503.0,4027.0,22073.0
adunit-exxon-corporate2019-eng-mob-v3,83a7ceff1a633a3116ad,Europe,Autumn,Energy,116344.0,814006.0,3143544.0
adunit-exxon-corporate2019-eng-mob-v3,83a7ceff1a633a3116ad,Europe,Hiver,Energy,0.0,0.0,5.0
adunit-exxon-corporate2019-eng-mob-v3,83a7ceff1a633a3116ad,Europe,Summer,Energy,4014.0,27169.0,98855.0
adunit-exxon-corporate2019-france-fr-mob,116beac7ffc3da3f65a7,Europe,Autumn,Energy,18128.0,177134.0,1778258.0
adunit-exxon-corporate2019-france-fr-mob,116beac7ffc3da3f65a7,Europe,Hiver,Energy,0.0,0.0,1.0
adunit-exxon-corporate2019-france-fr-mob,116beac7ffc3da3f65a7,Europe,Summer,Energy,352.0,2827.0,25873.0
adunit-exxon-corporate2019-france-fr-mob,116beac7ffc3da3f65a7,Europe,Winter,Energy,0.0,0.0,1.0
adunit-exxon-corporate2019-nl-dutch-mob,a4059c58b937a6f77f08,Europe,Autumn,Energy,8430.0,54945.0,233679.0
adunit-exxon-corporate2019-nl-dutch-mob,a4059c58b937a6f77f08,Europe,Summer,Energy,0.0,4.0,8.0
adunit-exxon-corporate2019-nl-dutch-mob,b32bac1c1cc70cb7650e,Europe,Autumn,Energy,6038.0,49346.0,374146.0
adunit-exxon-corporate2019-nl-dutch-mob,b32bac1c1cc70cb7650e,Europe,Summer,Energy,0.0,2.0,8.0
adunit-exxon-corporate2019-nl-dutch-mpu,34b9f2e44fea4cd61c73,Europe,Autumn,Energy,121871.0,932698.0,5506001.0
adunit-exxon-corporate2019-nl-dutch-mpu,34b9f2e44fea4cd61c73,Europe,Hiver,Energy,0.0,0.0,1.0
adunit-exxon-corporate2019-nl-dutch-mpu,b3c5cbe012f28b1f1326,Europe,Autumn,Energy,142921.0,745470.0,3902454.0
adunit-exxon-corporate2019-nl-dutch-mpu,b3c5cbe012f28b1f1326,Europe,Hiver,Energy,0.0,0.0,7.0
adunit-exxon-corporate2019-nl-dutch-mpu,b3c5cbe012f28b1f1326,Europe,Summer,Energy,0.0,5.0,11.0
adunit-exxon-corporate2019-nl-dutch-mpu,c04659ced27aea07eba8,Europe,Autumn,Energy,1994.0,54985.0,330795.0
adunit-exxon-corporate2019-nl-dutch-mpu,c04659ced27aea07eba8,Europe,Summer,Energy,0.0,0.0,3.0
adunit-exxonmobil-corp2019-mpu-dutch-belgium,45045bf65d3ee120479f,Europe,Autumn,Energy,0.0,9.0,118.0
adunit-exxonmobil-corp2019-mpu-dutch-belgium,45045bf65d3ee120479f,Europe,Summer,Energy,0.0,1.0,1.0
adunit-exxonmobil-corp2019-mpu-dutch-belgium,68ebe610aa13d60bb971,Europe,Autumn,Energy,13114.0,236290.0,1576382.0
adunit-exxonmobil-corp2019-mpu-dutch-belgium,68ebe610aa13d60bb971,Europe,Hiver,Energy,0.0,0.0,2.0
adunit-exxonmobil-corp2019-mpu-dutch-belgium,68ebe610aa13d60bb971,Europe,Summer,Energy,493.0,8381.0,37909.0
adunit-exxonmobil-corp2019-mpu-eng-belgium,049596fc2a1b473a5e12,Europe,Autumn,Energy,3515.0,62466.0,764642.0
adunit-exxonmobil-corp2019-mpu-eng-belgium,049596fc2a1b473a5e12,Europe,Hiver,Energy,0.0,0.0,2.0
adunit-exxonmobil-corp2019-mpu-eng-belgium,049596fc2a1b473a5e12,Europe,Summer,Energy,133.0,1938.0,18730.0
adunit-exxonmobil-corp2019-mpu-eng-belgium,32f725713546a2bdd491,Europe,Autumn,Energy,0.0,5.0,160.0
adunit-exxonmobil-corp2019-mpu-eng-belgium,32f725713546a2bdd491,Europe,Summer,Energy,0.0,0.0,7.0
adunit-exxonmobil-corp2019-mpu-eng-uk,abf686591c33387f844c,Europe,Autumn,Energy,0.0,12.0,390.0
adunit-exxonmobil-corp2019-mpu-eng-uk,abf686591c33387f844c,Europe,Summer,Energy,0.0,0.0,7.0
adunit-exxonmobil-corp2019-mpu-eng-uk,cb82ed235a637c1c9203,Europe,Autumn,Energy,45759.0,868487.0,5168008.0
adunit-exxonmobil-corp2019-mpu-eng-uk,cb82ed235a637c1c9203,Europe,Hiver,Energy,0.0,0.0,7.0
adunit-exxonmobil-corp2019-mpu-eng-uk,cb82ed235a637c1c9203,Europe,Summer,Energy,1722.0,32453.0,187766.0
adunit-exxonmobil-corp2019-mpu-eng-uk,cb82ed235a637c1c9203,Europe,Winter,Energy,0.0,0.0,1.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,a02e8475a7c8c13ed55a,Europe,Autumn,Energy,0.0,6.0,190.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,a02e8475a7c8c13ed55a,Europe,Summer,Energy,0.0,0.0,2.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,d97c76386507a2b99e14,Europe,Autumn,Energy,8566.0,162945.0,1287601.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,d97c76386507a2b99e14,Europe,Hiver,Energy,0.0,1.0,2.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,d97c76386507a2b99e14,Europe,Summer,Energy,275.0,4122.0,28603.0
adunit-exxonmobil-corp2019-mpu-fr-belgium,d97c76386507a2b99e14,Europe,Winter,Energy,0.0,0.0,2.0
adunit-exxonmobil-corp2019-mpu-fr-france,b65d2a59bd95d1578c75,Europe,Autumn,Energy,29245.0,580159.0,3710845.0
adunit-exxonmobil-corp2019-mpu-fr-france,b65d2a59bd95d1578c75,Europe,Hiver,Energy,0.0,0.0,8.0
adunit-exxonmobil-corp2019-mpu-fr-france,b65d2a59bd95d1578c75,Europe,Spring,Energy,0.0,1.0,1.0
adunit-exxonmobil-corp2019-mpu-fr-france,b65d2a59bd95d1578c75,Europe,Summer,Energy,677.0,14411.0,81865.0
adunit-exxonmobil-corp2019-mpu-fr-france,b65d2a59bd95d1578c75,Europe,Winter,Energy,0.0,0.0,2.0
adunit-firekills-burst2-cigarette-mob,dc8280e62a6ebfde7126,Europe,Spring,Law & Government,0.0,21811.0,106689.0
adunit-firekills-burst2-cigarette-mob,dc8280e62a6ebfde7126,Europe,Summer,Law & Government,0.0,0.0,2.0
adunit-firekills-burst2-kitchen-mob,eb1545c8e99128b55840,Europe,Spring,Law & Government,0.0,20017.0,106536.0
adunit-firekills-burst2-kitchen-mob,eb1545c8e99128b55840,Europe,Summer,Law & Government,0.0,0.0,4.0
adunit-firekills-burst2-powerplug-mob,2ca03074aa9cb110aa7d,Europe,Spring,Law & Government,0.0,37337.0,108378.0
adunit-firekills-burst2-powerplug-mob,2ca03074aa9cb110aa7d,Europe,Summer,Law & Government,0.0,1.0,4.0
adunit-firekills-mob-2019-cooking,ca86ce9537553258f221,Europe,Spring,Law & Government,0.0,6571.0,121768.0
adunit-firekills-mob-2019-cooking,ca86ce9537553258f221,Europe,Summer,Law & Government,0.0,0.0,2.0
adunit-firekills-mob-2019-cooking,ca86ce9537553258f221,Europe,Winter,Law & Government,0.0,14633.0,294590.0
adunit-firekills-mob-2019-plug,27d47bcad585020aa4fe,Europe,Spring,Law & Government,0.0,7435.0,105512.0
adunit-firekills-mob-2019-plug,27d47bcad585020aa4fe,Europe,Summer,Law & Government,0.0,0.0,4.0
adunit-firekills-mob-2019-plug,27d47bcad585020aa4fe,Europe,Winter,Law & Government,0.0,12984.0,196906.0
adunit-firekills-mob-2019,49fbb3b8d2e7b8b37c22,Europe,Autumn,Law & Government,0.0,0.0,2.0
adunit-firekills-mob-2019,49fbb3b8d2e7b8b37c22,Europe,Spring,Law & Government,0.0,6358.0,121478.0
adunit-firekills-mob-2019,49fbb3b8d2e7b8b37c22,Europe,Summer,Law & Government,0.0,0.0,2.0
adunit-firekills-mob-2019,49fbb3b8d2e7b8b37c22,Europe,Winter,Law & Government,0.0,10498.0,205725.0
adunit-fitbit-versa-lite-and-inspire-series-mob,a1fbaf563bf02ccac7f8,Asia,Summer,Sports,0.0,2.0,3.0
adunit-ford-kuga-fr-mob,34a7b304bb68cfaa6092,Europe,Autumn,Autos,0.0,0.0,4.0
adunit-ford-kuga-fr-mob,34a7b304bb68cfaa6092,Europe,Summer,Autos,0.0,0.0,2.0
adunit-ford-kuga-fr-mob,8924963b5fb7d09f5a22,Europe,Autumn,Autos,0.0,0.0,4.0
adunit-ford-kuga-fr-mob,8924963b5fb7d09f5a22,Europe,Summer,Autos,0.0,0.0,3.0
adunit-ford-kuga-fr-mob,9e51543704f74f116ad0,Europe,Autumn,Autos,0.0,0.0,3.0
adunit-ford-kuga-fr-mob,c4704de6f21e7c3dfd0a,Europe,Autumn,Autos,0.0,0.0,7.0
adunit-ford-kuga-fr-mob,c4704de6f21e7c3dfd0a,Europe,Summer,Autos,0.0,0.0,1.0
adunit-ford-puma-all-out-fr-mob,9f23e07beb4c5332949b,Europe,Winter,Autos,13308.0,62165.0,308800.0
adunit-ford-puma-spacemakers-fr-mob,78193d7e10413b147064,Europe,Winter,Autos,18778.0,71348.0,363192.0
adunit-fox-alita-digital-fs-userchoice,c5e3c63d492259229af3,Americas,Summer,Uncategorized,0.0,1.0,2.0
adunit-fox-alita-digital-mpu-userchoice,602b9a23cbe5f214d811,Americas,Summer,Uncategorized,0.0,2.0,5.0
adunit-fox-alita-physical-mpu-userchoice,cb7a86aeb3de7711a15b,Americas,Summer,Uncategorized,0.0,4.0,8.0
